model,strategy,article_id,error_type,category,entity,detail
gemma3,few_shot,art_058,false_positive_entity,companies,mit,
gemma3,few_shot,art_058,false_positive_entity,companies,princeton university,
gemma3,few_shot,art_058,false_positive_entity,models,gpt-35,
gemma3,few_shot,art_058,false_positive_entity,technologies,deep learning,
gemma3,few_shot,art_058,false_positive_entity,technologies,reinforcement learning,
gemma3,few_shot,art_058,missed_entity,models,chatgpt,
gemma3,few_shot,art_059,false_positive_entity,companies,cancer research uk,
gemma3,few_shot,art_059,false_positive_entity,companies,mit,
gemma3,few_shot,art_059,false_positive_entity,companies,us national cancer institute,
gemma3,few_shot,art_059,false_positive_entity,companies,whitehead institute for biomedical engineering,
gemma3,few_shot,art_059,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_060,false_positive_entity,companies,harvard university,
gemma3,few_shot,art_060,false_positive_entity,companies,mit,
gemma3,few_shot,art_060,false_positive_entity,companies,open philanthropy,
gemma3,few_shot,art_060,false_positive_entity,companies,sloan foundation,
gemma3,few_shot,art_060,false_positive_entity,models,gemini,
gemma3,few_shot,art_060,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_060,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_061,false_positive_entity,companies,mit,
gemma3,few_shot,art_061,false_positive_entity,companies,penn state university,
gemma3,few_shot,art_061,false_positive_entity,models,llms,
gemma3,few_shot,art_061,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_061,missed_entity,technologies,multimodal ai,
gemma3,few_shot,art_062,false_positive_entity,companies,meta,
gemma3,few_shot,art_062,false_positive_entity,models,gemini,
gemma3,few_shot,art_063,false_positive_entity,companies,mit,
gemma3,few_shot,art_063,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_064,false_positive_entity,companies,mit lincoln laboratory,
gemma3,few_shot,art_064,false_positive_entity,models,gemini,
gemma3,few_shot,art_064,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_065,false_positive_entity,companies,coffeeshop,
gemma3,few_shot,art_065,false_positive_entity,companies,mit,
gemma3,few_shot,art_065,false_positive_entity,companies,mit-ibm watson ai lab,
gemma3,few_shot,art_065,false_positive_entity,companies,office of naval research,
gemma3,few_shot,art_065,false_positive_entity,models,llms,
gemma3,few_shot,art_065,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_065,false_positive_entity,technologies,optimization,
gemma3,few_shot,art_065,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_065,missed_entity,technologies,ai agents,
gemma3,few_shot,art_066,false_positive_entity,companies,meta,
gemma3,few_shot,art_066,false_positive_entity,companies,mit,
gemma3,few_shot,art_066,false_positive_entity,models,ai model that could generate reddit posts,
gemma3,few_shot,art_066,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_066,false_positive_entity,technologies,blockchain,
gemma3,few_shot,art_066,missed_entity,companies,oura,
gemma3,few_shot,art_067,false_positive_entity,companies,booth school of business,
gemma3,few_shot,art_067,false_positive_entity,companies,harvard university,
gemma3,few_shot,art_067,false_positive_entity,companies,mit,
gemma3,few_shot,art_067,false_positive_entity,companies,university of chicago,
gemma3,few_shot,art_067,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_067,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_068,false_positive_entity,companies,global ultrasound institute,
gemma3,few_shot,art_068,false_positive_entity,companies,mit human insight collaborative,
gemma3,few_shot,art_068,false_positive_entity,companies,mit lincoln laboratory,
gemma3,few_shot,art_068,false_positive_entity,models,llms,
gemma3,few_shot,art_068,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_069,entity_confusion,companies,midjourney,ground truth lists it under 'models'
gemma3,few_shot,art_069,false_positive_entity,companies,harvard university,
gemma3,few_shot,art_069,false_positive_entity,companies,meta,
gemma3,few_shot,art_069,false_positive_entity,companies,mit,
gemma3,few_shot,art_069,false_positive_entity,models,gemini,
gemma3,few_shot,art_069,false_positive_entity,models,llm,
gemma3,few_shot,art_069,missed_entity,models,midjourney,
gemma3,few_shot,art_070,false_positive_entity,companies,cornell university,
gemma3,few_shot,art_070,false_positive_entity,companies,harvard university,
gemma3,few_shot,art_070,false_positive_entity,companies,macarthur foundation,
gemma3,few_shot,art_070,false_positive_entity,companies,mit,
gemma3,few_shot,art_070,false_positive_entity,models,connect 4,
gemma3,few_shot,art_070,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_071,false_positive_entity,companies,caltech,
gemma3,few_shot,art_071,false_positive_entity,companies,mit,
gemma3,few_shot,art_071,false_positive_entity,companies,toyota research institute,
gemma3,few_shot,art_071,false_positive_entity,models,face detection algorithms,
gemma3,few_shot,art_071,false_positive_entity,models,vision-language models,
gemma3,few_shot,art_071,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_071,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_071,missed_entity,companies,toyota,
gemma3,few_shot,art_071,missed_entity,technologies,multimodal ai,
gemma3,few_shot,art_072,false_positive_entity,companies,app inventor foundation,
gemma3,few_shot,art_072,false_positive_entity,companies,meta,
gemma3,few_shot,art_072,false_positive_entity,companies,mit,
gemma3,few_shot,art_072,false_positive_entity,models,brazilian xodengue,
gemma3,few_shot,art_072,false_positive_entity,models,calmify,
gemma3,few_shot,art_072,false_positive_entity,models,gemini,
gemma3,few_shot,art_072,false_positive_entity,models,pam,
gemma3,few_shot,art_072,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_072,false_positive_entity,technologies,data science,
gemma3,few_shot,art_072,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_073,false_positive_entity,companies,cell chemical biology,
gemma3,few_shot,art_073,false_positive_entity,companies,mit,
gemma3,few_shot,art_073,false_positive_entity,companies,mit abdul latif jameel clinic,
gemma3,few_shot,art_073,false_positive_entity,companies,mit jameel clinic,
gemma3,few_shot,art_073,false_positive_entity,companies,the lancet,
gemma3,few_shot,art_073,false_positive_entity,models,semapimod,
gemma3,few_shot,art_073,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_073,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_074,false_positive_entity,companies,darpa,
gemma3,few_shot,art_074,false_positive_entity,companies,meta,
gemma3,few_shot,art_074,false_positive_entity,companies,mit,
gemma3,few_shot,art_074,false_positive_entity,companies,university of wisconsin at madison,
gemma3,few_shot,art_074,false_positive_entity,models,gemini,
gemma3,few_shot,art_074,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_074,false_positive_entity,technologies,neural network,
gemma3,few_shot,art_075,false_positive_entity,companies,mcgovern institute for brain research,
gemma3,few_shot,art_075,false_positive_entity,companies,mit,
gemma3,few_shot,art_075,false_positive_entity,companies,mit media lab,
gemma3,few_shot,art_075,false_positive_entity,companies,mit schwarzman college of computing,
gemma3,few_shot,art_075,false_positive_entity,companies,mit sloan school of management,
gemma3,few_shot,art_075,false_positive_entity,models,genius,
gemma3,few_shot,art_076,false_positive_entity,companies,app inventor foundation,
gemma3,few_shot,art_076,false_positive_entity,companies,boston mayors office of new urban mechanics,
gemma3,few_shot,art_076,false_positive_entity,companies,mit,
gemma3,few_shot,art_076,false_positive_entity,companies,mit media lab,
gemma3,few_shot,art_076,false_positive_entity,companies,mit open learning,
gemma3,few_shot,art_076,false_positive_entity,companies,mit schwarzman college of computing,
gemma3,few_shot,art_076,false_positive_entity,companies,museum of science,
gemma3,few_shot,art_076,false_positive_entity,companies,nasa,
gemma3,few_shot,art_076,false_positive_entity,companies,new england innovation academy,
gemma3,few_shot,art_076,false_positive_entity,models,cassini,
gemma3,few_shot,art_076,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_076,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_077,false_positive_entity,companies,adobe systems,
gemma3,few_shot,art_077,false_positive_entity,companies,meta,
gemma3,few_shot,art_077,false_positive_entity,companies,mit,
gemma3,few_shot,art_077,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_077,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_077,missed_entity,companies,adobe,
gemma3,few_shot,art_077,missed_entity,companies,ibm,
gemma3,few_shot,art_078,false_positive_entity,companies,fudan university,
gemma3,few_shot,art_078,false_positive_entity,companies,mit,
gemma3,few_shot,art_078,false_positive_entity,companies,shenzhen university,
gemma3,few_shot,art_078,false_positive_entity,companies,sun yat-sen university,
gemma3,few_shot,art_078,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_078,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_079,false_positive_entity,companies,american institute of mining metallurgical and petroleum engineers,
gemma3,few_shot,art_079,false_positive_entity,companies,american nuclear society,
gemma3,few_shot,art_079,false_positive_entity,companies,american society of civil engineers,
gemma3,few_shot,art_079,false_positive_entity,companies,american society of mechanical engineers,
gemma3,few_shot,art_079,false_positive_entity,companies,institute of electrical and electronics engineers,
gemma3,few_shot,art_079,false_positive_entity,companies,mit,
gemma3,few_shot,art_079,false_positive_entity,companies,national society of professional engineers,
gemma3,few_shot,art_079,false_positive_entity,companies,western society of engineers,
gemma3,few_shot,art_079,false_positive_entity,models,deep learning models,
gemma3,few_shot,art_080,false_positive_entity,companies,carnegie mellon university,
gemma3,few_shot,art_080,false_positive_entity,companies,mit,
gemma3,few_shot,art_080,false_positive_entity,companies,toyota research institute,
gemma3,few_shot,art_080,false_positive_entity,models,deepmind lab simulator,
gemma3,few_shot,art_080,false_positive_entity,models,gemini,
gemma3,few_shot,art_080,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_081,false_positive_entity,companies,bicheeche diidxa,
gemma3,few_shot,art_081,false_positive_entity,companies,mit,
gemma3,few_shot,art_081,false_positive_entity,companies,mit morningside academy for design,
gemma3,few_shot,art_081,false_positive_entity,companies,mitdesignx,
gemma3,few_shot,art_081,false_positive_entity,models,rose,
gemma3,few_shot,art_082,false_positive_entity,companies,google cloud ai,
gemma3,few_shot,art_082,false_positive_entity,companies,ibm,
gemma3,few_shot,art_082,false_positive_entity,companies,mit,
gemma3,few_shot,art_082,false_positive_entity,companies,mit-ibm watson ai lab,
gemma3,few_shot,art_082,false_positive_entity,companies,university of illinois at urbana-champaign,
gemma3,few_shot,art_082,false_positive_entity,models,codesteer,
gemma3,few_shot,art_082,false_positive_entity,models,gemini,
gemma3,few_shot,art_082,false_positive_entity,technologies,generative ai,
gemma3,few_shot,art_082,false_positive_entity,technologies,retrieval-augmented generation,
gemma3,few_shot,art_082,missed_entity,companies,google,
gemma3,few_shot,art_083,false_positive_entity,companies,meta,
gemma3,few_shot,art_083,false_positive_entity,companies,mit,
gemma3,few_shot,art_083,false_positive_entity,companies,mit open learning,
gemma3,few_shot,art_083,false_positive_entity,companies,openai,
gemma3,few_shot,art_083,false_positive_entity,models,gemini,
gemma3,few_shot,art_083,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_084,false_positive_entity,companies,american meteorological society,
gemma3,few_shot,art_084,false_positive_entity,companies,cambridge university,
gemma3,few_shot,art_084,false_positive_entity,companies,microsoft research,
gemma3,few_shot,art_084,false_positive_entity,companies,mit,
gemma3,few_shot,art_084,false_positive_entity,companies,momentum ai,
gemma3,few_shot,art_084,false_positive_entity,companies,next sing,
gemma3,few_shot,art_084,false_positive_entity,companies,noaa,
gemma3,few_shot,art_084,false_positive_entity,technologies,ai agents,
gemma3,few_shot,art_084,false_positive_entity,technologies,deep learning,
gemma3,few_shot,art_084,false_positive_entity,technologies,generative ai,
